Province_Code,FOOD_2021,NFOOD_2021,TOTEX_2021,BREAD_2021,MEAT_2021,FISH_2021,MILK_2021,OIL_2021,FRUIT_2021,VEG_2021,SUGAR_2021,FOOD_NEC_2021,COFFEE_2021,MINERAL_2021,FOOD_OUTSIDE_2021,ALCOHOL_2021,TOBACCO_2021,OTHER_VEG_2021,CLOTH_2021,FURNISHING_2021,HEALTH_2021,HOUSING_WATER_2021,TRANSPORT_2021,COMMUNICATION_2021,RECREATION_2021,EDUCATION_2021,MISCELLANEOUS_2021,DURABLE_2021,OCCASION_2021,OTHER_EXPENDITURE_2021,FOOD_ACCOM_SRVC_2021,WAGES_2021,CASH_ABROAD_2021,CASH_DOMESTIC_2021,NET_RECEIPT_2021,REGFT_2021,EAINC_2021,OTHER_INC_2021,TOINC_2021,W_PROV_N_2021,Region_Code_2021,W_REGN_N,FOOD_2018,NFOOD_2018,TOTEX_2018,BREAD_2018,MEAT_2018,FISH_2018,MILK_2018,OIL_2018,FRUIT_2018,VEG_2018,SUGAR_2018,FOOD_NEC_2018,COFFEE_2018,MINERAL_2018,FOOD_OUTSIDE_2018,ALCOHOL_2018,TOBACCO_2018,OTHER_VEG_2018,CLOTH_2018,FURNISHING_2018,HEALTH_2018,HOUSING_WATER_2018,TRANSPORT_2018,COMMUNICATION_2018,RECREATION_2018,EDUCATION_2018,MISCELLANEOUS_2018,DURABLE_2018,OCCASION_2018,OTHER_EXPENDITURE_2018,FOOD_ACCOM_SRVC_2018,WAGES_2018,CASH_ABROAD_2018,CASH_DOMESTIC_2018,NET_RECEIPT_2018,REGFT_2018,EAINC_2018,OTHER_INC_2018,TOINC_2018,W_PROV_N_2018,Region_Code_2018,WAGES_2021_SHARE,CASH_ABROAD_2021_SHARE,CASH_DOMESTIC_2021_SHARE,NET_RECEIPT_2021_SHARE,REGFT_2021_SHARE,EAINC_2021_SHARE,OTHER_INC_2021_SHARE,WAGES_2018_SHARE,CASH_ABROAD_2018_SHARE,CASH_DOMESTIC_2018_SHARE,NET_RECEIPT_2018_SHARE,REGFT_2018_SHARE,EAINC_2018_SHARE,OTHER_INC_2018_SHARE,BREAD_2021_SHARE,MEAT_2021_SHARE,FISH_2021_SHARE,MILK_2021_SHARE,OIL_2021_SHARE,FRUIT_2021_SHARE,VEG_2021_SHARE,SUGAR_2021_SHARE,FOOD_NEC_2021_SHARE,COFFEE_2021_SHARE,MINERAL_2021_SHARE,FOOD_OUTSIDE_2021_SHARE,BREAD_2018_SHARE,MEAT_2018_SHARE,FISH_2018_SHARE,MILK_2018_SHARE,OIL_2018_SHARE,FRUIT_2018_SHARE,VEG_2018_SHARE,SUGAR_2018_SHARE,FOOD_NEC_2018_SHARE,COFFEE_2018_SHARE,MINERAL_2018_SHARE,FOOD_OUTSIDE_2018_SHARE,ALCOHOL_2021_SHARE,TOBACCO_2021_SHARE,OTHER_VEG_2021_SHARE,CLOTH_2021_SHARE,FURNISHING_2021_SHARE,HEALTH_2021_SHARE,HOUSING_WATER_2021_SHARE,TRANSPORT_2021_SHARE,COMMUNICATION_2021_SHARE,RECREATION_2021_SHARE,EDUCATION_2021_SHARE,MISCELLANEOUS_2021_SHARE,DURABLE_2021_SHARE,OCCASION_2021_SHARE,OTHER_EXPENDITURE_2021_SHARE,FOOD_ACCOM_SRVC_2021_SHARE,ALCOHOL_2018_SHARE,TOBACCO_2018_SHARE,OTHER_VEG_2018_SHARE,CLOTH_2018_SHARE,FURNISHING_2018_SHARE,HEALTH_2018_SHARE,HOUSING_WATER_2018_SHARE,TRANSPORT_2018_SHARE,COMMUNICATION_2018_SHARE,RECREATION_2018_SHARE,EDUCATION_2018_SHARE,MISCELLANEOUS_2018_SHARE,DURABLE_2018_SHARE,OCCASION_2018_SHARE,OTHER_EXPENDITURE_2018_SHARE,FOOD_ACCOM_SRVC_2018_SHARE
1909900000,85514163,104205857,189685512,26966423,7447921,12147588,4505099,1624175,5535503,5785766,2907336,4412201,3151729,4020986,7009436,289053,1711457,460,4480888,2743266,3026982,42244344,11167494,6221484,809087,1973752,14538906,6907133,4169301,3618950,303300,109363697,12290100,9725132,1170104,4692380,63390421,27496927,228128761,Cotabato City,1200000000,Region XII - SOCCSKSARGEN,78863641,68308519,147172157,29887318,4303443,8970997,4175948,1196068,2375864,4211488,2308351,1473752,3238022,2197839,14524551,124891,1357250,0,3123941,1800082,2038941,28710582,7134096,2513136,644815,3045149,10032888,2539448,3484358,1722542,36400,89349206,11787500,7549885,457484,1956640,52057319,25010534,188168568,Cotabato City,1200000000,0.4793946038220056,0.053873522769012014,0.042630012793520584,0.005129138451771103,0.020568997873968202,0.2778712369371085,0.12053248735261399,0.47483597791954285,0.06264329970348714,0.040122986959224775,0.0024312455840127347,0.010398336028151099,0.27665257568415996,0.13291557812142143,0.31534452369018684,0.08709575979829212,0.14205352159033585,0.052682489566085094,0.018993052647898804,0.06473200234679254,0.06765857019497461,0.03399829803631475,0.051596143202617795,0.03685622228448871,0.04702128698844892,0.08196812965356394,0.3789746151842013,0.05456815010607994,0.11375326939317955,0.052951498904292287,0.015166279223653902,0.030126227623703046,0.05340215017462863,0.029270155051552844,0.01868734414633481,0.04105848980520694,0.027868850234799583,0.18417297015236717,0.002773865196463957,0.01642380811665893,4.414339205520857e-06,0.04300034689988683,0.02632544924993995,0.02904809851523029,0.4053931824580647,0.10716762302525855,0.05970378421243635,0.007764314053863595,0.018940893120815656,0.13952100600257047,0.06628353912966715,0.04001023666068981,0.03472885406047762,0.0029105849587705997,0.0018283371068255777,0.01986941043180866,0.0,0.04573281701510759,0.026352232874496957,0.029849000239633362,0.4203074875624225,0.104439330619948,0.03679096014363889,0.0094397449899331,0.044579344488496375,0.14687608730032634,0.03717615368004099,0.051009128158670806,0.02521708895489302,0.000532876433757845
200900000,61705424,145048656,206725064,16541557,10290484,7734647,5312041,1709505,4108164,6888819,1241608,2864851,1553480,2540599,919669,1853695,1052402,1080,4255396,5029127,9476088,52869666,14530968,9680886,812103,4796732,15372738,8518231,9719459,6566073,514012,174209939,6948900,9870653,9808444,13943893,42899511,48312665,305994005,Batanes,200000000,Region II - Cagayan Valley,52308791,106323075,158631865,13370929,8692788,5655478,4962571,1631564,2877316,6437449,978224,1830022,1943400,1952087,1976963,1638715,924987,900,5925969,3861391,4014098,34837650,10147908,4108044,1667788,4334874,14026992,8321651,6869811,5635097,7200,148329409,8720494,7972081,6639517,6377876,41669639,25502345,245211361,Batanes,200000000,0.5693246800701209,0.022709268438118584,0.032257667923918966,0.032054366555318625,0.04556917054633146,0.1401972270665891,0.1578876193996023,0.604904309470392,0.035563172784641085,0.03251105889828653,0.027076710364981826,0.026009708416405715,0.16993355785011935,0.10400148221517355,0.2680729817203752,0.1667679003388746,0.1253479272745942,0.08608709989578874,0.027704290630917634,0.06657703219088164,0.11164041268073938,0.02012153745187781,0.04642786345654152,0.02517574468007869,0.04117302556741203,0.01490418411191859,0.2556153324208927,0.16618216238260983,0.10811716141556398,0.09487068817935403,0.03119100955707426,0.05500635638854662,0.12306629300608382,0.01870094837405055,0.03498497986695965,0.03715245492865626,0.03731852644042184,0.037794087039786484,0.012779815071157916,0.0072555101785982765,7.445777367285637e-06,0.029337714097812807,0.03467199999426399,0.0653304088525991,0.36449607640625087,0.10017995616588134,0.06674233506858554,0.0055988316086155255,0.03306981348382849,0.1059833191422332,0.05872671443436194,0.06700826652264878,0.04526807197717158,0.003543721218623356,0.015412599757860652,0.008699776600704975,8.464766467674115e-06,0.055735492977418116,0.03631752561708736,0.03775378016484192,0.32765841281396346,0.09544407928382433,0.03863737010992205,0.015686039930654753,0.04077077341865818,0.13192801280437008,0.07826759148942974,0.06461260643562086,0.052999755697434446,6.771813174139292e-05
201500000,141619733,188083449,329484116,35947772,29731989,20544335,8991702,2847779,6617967,13158748,2935533,8443118,3679890,5850293,2870607,4491481,4398873,202176,6284300,7357021,9903971,74053542,16933560,11880048,1451723,4456364,22943082,12309695,6245443,4946670,225500,194741752,43037620,24119070,9624952,11533965,98644155,67934763,449636277,Cagayan,200000000,Region II - Cagayan Valley,116423777,136328648,252752425,32626014,19923326,13855076,7762889,1950329,3021307,8274231,2393328,3630180,3088722,3446404,16451971,3092357,2891367,167056,6352210,5261221,6354265,47654808,14990136,4362084,1990001,5393442,15121662,9639059,7670094,4674804,714082,161499668,47063560,18169446,8379650,8165427,107702183,40316273,391296207,Cagayan,200000000,0.43310951976412704,0.09571652066676996,0.053641290157733425,0.021406084189243477,0.02565176697253011,0.21938655763756357,0.15108826061203243,0.41272996034944953,0.1202760444851437,0.046433994694970296,0.02141510663812798,0.020867636470598347,0.27524463839231644,0.1030326189693937,0.25383307282467477,0.20994241671109493,0.14506689544457763,0.06349187228025631,0.020108631330352813,0.04673054284038228,0.09291606276365455,0.02072827661664918,0.05961823130961559,0.02598430262539755,0.04130987169704663,0.020269823556297764,0.2802349729643284,0.17112763830020736,0.11900555330720802,0.0666778659826506,0.016751981856764533,0.025950944711233687,0.0710699413230684,0.02055703793220864,0.0311807441189612,0.026529993095826123,0.02960223494553007,0.14131109146201296,0.023880256470626502,0.02338787928118013,0.001074927119185272,0.033412296687519806,0.039115727827811156,0.05265732339904081,0.3937270525063585,0.09003216439315721,0.06316370772209734,0.007718504779227012,0.023693546793689433,0.12198352445142581,0.06544805013651148,0.03320570221997577,0.02630040030795054,0.0011989359042432278,0.022683104727921895,0.0212087997821265,0.001225391745981373,0.04659482869660675,0.03859218936873782,0.04660990256427981,0.34955828213010665,0.1099558766254324,0.031996825788223174,0.014597086006456985,0.03956205888581833,0.11092064816780109,0.07070457414057242,0.056261791725536664,0.03429069435207778,0.005237945292320364
203100000,123276920,164870982,288093128,31145675,25130254,17207433,9170916,2511335,5138474,11228298,2562435,6238715,2998996,5708419,4235970,3241317,3328255,74773,4271951,5955136,11347750,67219620,17562546,9937404,994724,3841108,24339090,5449437,4775015,2503436,29420,202281170,40866542,20516574,7642314,7987333,104260803,64536024,448090760,Isabela,200000000,Region II - Cagayan Valley,111799555,117106344,228905897,30412990,19099278,12968771,7349473,1746208,2312962,7932826,2227945,3200995,2505458,3273994,18768655,2196162,3046346,108481,5570482,5041075,4391885,40738800,14200044,3819348,1289024,3997427,16234338,4640889,6102911,5254232,474900,153058316,39427200,13930034,6207190,5109078,90131885,32986957,340850660,Isabela,200000000,0.4514290140684892,0.09120148337805493,0.04578664822278415,0.017055281389868428,0.017825257097468378,0.2326778686532166,0.14402444719011837,0.4490480259008447,0.11567294603448912,0.04086843780792444,0.018210878629368064,0.014989197908550331,0.26443218563813253,0.09677832808069083,0.2526480625894936,0.2038520592500202,0.1395835733079639,0.07439280604998892,0.020371493707013445,0.04168236844333879,0.09108191541449932,0.020786007632247788,0.05060732373910704,0.024327311227438194,0.0463056588370313,0.03436141980185747,0.2720314047761639,0.17083500913755872,0.11600020232638672,0.06573794502133752,0.015619096158298663,0.020688472328892545,0.07095579226589944,0.01992803101944368,0.028631554034360872,0.022410268090959754,0.029284499388213127,0.16787772545248503,0.019659717924164485,0.020187027211374286,0.0004535243200043535,0.025910872539110612,0.0361199765280709,0.06882806096223773,0.40771043627313386,0.10652296593951263,0.06027382065329119,0.006033347942332266,0.023297659499595873,0.14762506843078063,0.03305273574460787,0.028962131128690675,0.015184212343685805,0.00017844255940684578,0.01875356983222019,0.026013501027749616,0.0009263460568797196,0.04756772186483765,0.043046984713313224,0.03750339093499495,0.3478786768375247,0.12125768352908362,0.032614356059138865,0.011007294361439547,0.034135016630695944,0.1386290225233229,0.039629697602035975,0.05211426462088169,0.04486718499212989,0.0040552884137515215
205000000,137618027,173597454,311069093,33219858,29671836,19652009,9648092,3016358,7125535,13480324,3025597,5983590,3610081,5210087,3974660,2727655,2952301,770708,5797382,5662136,12901400,59572452,23049822,10819962,1312065,5015987,22815912,11346147,5767501,2976974,109050,181422744,36009750,14429489,9656049,15488362,86735101,51828600,395570095,Nueva Vizcaya,200000000,Region II - Cagayan Valley,120077603,149335545,269413146,29703277,19817210,13521267,8236123,2161648,3674636,9349766,2430236,3282639,3065061,3319939,21515801,2124781,2578461,1029418,7854264,5996812,7742797,46407996,18420972,5501004,1963900,10208306,20880210,7324178,6520550,4054778,727118,184846314,50191400,21260180,7236193,11897313,93728421,44779088,413938909,Nueva Vizcaya,200000000,0.4586361463952425,0.0910325387463883,0.03647770441291827,0.024410462575539235,0.0391545321442967,0.2192660721736308,0.13102254355198414,0.44655457600387116,0.12125315815624378,0.05136067071191899,0.017481306643729884,0.02874171222208058,0.22643056490251318,0.10817801135964245,0.24139176185108366,0.21561009590698463,0.14280112444861603,0.07010776284418029,0.021918334870474492,0.051777627941141754,0.09795463787603931,0.02198546997044217,0.04347969615928297,0.02623261703933599,0.03785904444044965,0.028881826651969075,0.24736733793728377,0.16503668881531555,0.11260440466987004,0.06859000175078445,0.01800209153075782,0.03060217649414604,0.07786436243235136,0.0202388783526933,0.027337645972163517,0.025525667763371326,0.027648278422080095,0.17918246585918274,0.015712528825451554,0.017006591582846602,0.004439627323105787,0.03339554737939878,0.032616469133239706,0.07431791021543438,0.3431643185273904,0.1327774196504057,0.062327884140512796,0.00755808895676546,0.028894358093523653,0.1314299920550678,0.06535894817904414,0.03322341927894864,0.017148719243313328,0.0006281774155512673,0.01422823347247971,0.0172662241933091,0.006893322015197386,0.05259473891497165,0.04015662848386163,0.051848319166076635,0.3107632278704979,0.12335289632485019,0.03683653479819557,0.01315092130276151,0.06835817956133619,0.13982076403846116,0.04904510845023534,0.0436637506495858,0.027152129119694845,0.004869021638485332
205700000,125592482,169506949,294951308,34111877,24050441,17099921,9004442,2637350,7061091,11477488,2957550,5661877,2729556,4736060,4064829,2481085,1974595,1365828,6562245,5961552,10915973,55317588,18866466,10395078,1464477,3513585,24567828,11041035,6932339,8078965,68310,215701202,36411365,33503550,14757851,15804589,104251127,62141582,482571266,Quirino,200000000,Region II - Cagayan Valley,114741391,148287889,263029280,34385816,19353281,13740972,8290176,1944555,3651905,9444534,2469858,3318306,2586522,3448512,12106954,2134849,1856832,1230440,8387164,6124014,7937497,39964026,16058418,4249872,2077730,8021670,19598190,19124080,6305856,4745166,472085,164241905,45052761,18588508,9943946,10747112,103461194,55682899,407718325,Quirino,200000000,0.44698310321692464,0.0754528244124672,0.06942715482773895,0.030581702724090498,0.03275078752824044,0.2160326035657498,0.12877182372478846,0.402831795701113,0.11049972060981071,0.045591544113206095,0.02438925451780957,0.02635915861765595,0.25375654626266797,0.13657198017773667,0.2716076349219693,0.19149586517447756,0.13615401756293025,0.07169570866510942,0.02099926650068115,0.056222242665767204,0.09138674399316354,0.02354878216356931,0.04508133695454796,0.021733434649376545,0.03770974125664624,0.03236522549176152,0.29968101049080015,0.16866869776748653,0.1197560172510023,0.0722509630373925,0.01694728452437883,0.03182726798213558,0.08231148252333807,0.02152543191671783,0.02891986902965121,0.022542187936348095,0.03005464697564979,0.10551514056509913,0.014637069539845237,0.011649050446893478,0.008057651960923442,0.03871372258608702,0.035169956365623686,0.06439838050533256,0.326344072183141,0.11130202101625934,0.061325379645645085,0.008639628101618418,0.020728265246518007,0.1449369960638015,0.06513617916631842,0.04089707850266363,0.04766155634126835,0.0004029923280608396,0.014396651098054271,0.012521804798232714,0.00829764324178895,0.05656000673123076,0.04129813999847284,0.05352761478720626,0.2695029666246041,0.10829217482487731,0.028659602808156503,0.014011461178734563,0.054095247117584906,0.1321631195383731,0.12896589282486853,0.042524416811948816,0.03199968677145306,0.003183570844413329
300800000,163681518,237147588,400786585,36450657,31175231,24856575,11858634,3382916,8639718,12270096,3613190,7566400,4220895,5214576,14432630,1309959,4909373,0,5675582,9464090,19276219,95321502,23144706,14912544,1760409,5094365,30686898,12505586,6827696,5691399,567260,270861977,46705175,23642645,3273339,15878185,106521347,67592008,534474676,Bataan,300000000,Region III - Central Luzon,165370704,236915041,402285742,35608087,25930181,19208951,12346941,2732089,5252630,10053705,3391287,4584888,5230850,3811164,37219931,1597746,4755863,4264,11769303,9334092,14357106,79193826,28901754,9677130,3002371,8138425,28284462,19329026,10485525,7682817,401331,232257942,74281900,20261463,3282812,12168882,123488542,59052058,524793599,Bataan,300000000,0.5067816851999926,0.08738519727359356,0.04423529506943375,0.006124404292636682,0.029708021189763536,0.19930101795880034,0.1264643790157796,0.44257007410641075,0.14154498100118787,0.038608441563708934,0.006255434529413915,0.02318793907392914,0.2353087808908279,0.11252434883452152,0.2226925644714512,0.19046274363120214,0.15185938708119753,0.07244943806056345,0.020667672449127702,0.052783711353410104,0.07496323439522354,0.022074514240514313,0.04622635525655377,0.025787242515676084,0.03185806231342503,0.08817507423165516,0.21532282404748063,0.15680033024470888,0.11615691616091808,0.07466220256279492,0.016520997576451025,0.03176276010773952,0.060794957975144136,0.020507181247774092,0.02772491069518577,0.031631056006147254,0.023046185979833527,0.22506967739582218,0.005523813297228222,0.020701762313517606,0.0,0.023932699665492697,0.039908017112111636,0.08128363928373583,0.40195012230105415,0.09759621084571182,0.06288296720943247,0.007423263356151023,0.021481833498555338,0.12940000047565317,0.0527333467966792,0.028790914795220265,0.02399939652770156,0.002392012521755018,0.006743961857617981,0.020074128598698806,1.799801305143813e-05,0.049677314493510774,0.03939847787038561,0.06060023010527221,0.3342709929505911,0.12199206043655118,0.0408464146436359,0.012672774963240936,0.034351660264575604,0.11938651881540945,0.08158631853179807,0.04425858719539888,0.032428574258398395,0.0016939870018636766
301400000,156418902,218409970,374774627,34471720,29995920,20116896,11463604,2923039,6700315,11087362,3589576,6941908,5456489,7238504,16433569,2093746,5730008,0,4140270,6968469,14546056,88929180,22771326,14709984,1397495,5984329,30744006,11732600,4275461,4171430,215610,297335538,33182800,21742847,1136167,12931692,78389692,59431485,504150221,Bulacan,300000000,Region III - Central Luzon,146979155,229842537,376821690,30028686,21456678,15254761,10960028,2416413,3890703,7788369,3093840,3734490,5830594,5018767,37505826,1616602,6439502,1610,8034338,8287981,14856651,74328612,30534252,9813252,2533534,8567855,25237164,20665673,10469124,8135587,320800,270213623,53247100,17394812,867421,10977258,74140622,53209882,480050718,Bulacan,300000000,0.589775677198404,0.06581927095892318,0.04312771490384807,0.0022536278923896377,0.025650473730527236,0.1554887585777732,0.11788447673813476,0.5628855720199131,0.1109197382764877,0.03623536294762921,0.001806936157941545,0.02286687132920818,0.15444331030039204,0.11084220896842821,0.2203807823686168,0.1917665935284471,0.1286091114486918,0.07328784343467645,0.018687249191916715,0.04283571176071802,0.07088249475117783,0.0229484797176239,0.044380237370544896,0.03488382113818955,0.04627640206808254,0.1050612732213144,0.20430574662100895,0.14598449691726695,0.1037886018599032,0.07456858763407641,0.016440514983230105,0.02647112102393023,0.05298961611257052,0.021049515490819088,0.025408296843181605,0.03966953000920437,0.03414611412074046,0.25517785838406815,0.009586311467374865,0.026235102729055822,0.0,0.018956414855970175,0.03190545285089321,0.06659978022065567,0.40716630289359046,0.10425955371909075,0.06735033203841381,0.006398494537589104,0.02739952301627989,0.14076283239267878,0.05371824372303151,0.019575393009760498,0.019099082335847582,0.0009871802097678967,0.0070335196482799005,0.028017015840718813,7.0047956353701405e-06,0.0349558358729742,0.03605938704026748,0.06463838762796113,0.3233892775905097,0.1328485684092497,0.04269554334061323,0.011022911742398667,0.037277064166760396,0.10980197281759033,0.08991230809465003,0.04554911434866384,0.03539635050234413,0.001395738161383069
304900000,117674448,155914217,273534923,31236069,23728123,15202692,8130685,2523805,6155131,9638717,2879803,5468843,3279437,4266019,5165124,1429726,3984153,510,3494164,4843419,7940628,75021150,13874994,9103626,646695,2320759,19641288,4382607,4526188,4560810,143500,212631530,27341807,16017732,4006139,9389117,69639677,54215385,393241387,Nueva Ecija,300000000,Region III - Central Luzon,141960125,172264780,314224904,36295003,21875887,13535260,9438592,2194754,3794734,8187699,3127561,3607310,4669249,3239464,31994612,1516521,7059411,4989,7332391,7093734,10794673,60775974,19221300,6216354,2026603,6272503,19493442,8690985,9754567,5288001,723332,192952548,40218100,17181511,3137315,10070349,116448737,52832965,432841525,Nueva Ecija,300000000,0.5407150341477155,0.0695293219479973,0.04073256917894046,0.010187480597000335,0.023876217789863506,0.1770914234925125,0.1378679528459704,0.44578104653891515,0.09291645481565106,0.039694691954520765,0.007248183962941171,0.023265672118681312,0.2690331917668944,0.12206075884239619,0.26544478882960215,0.20164210160560941,0.12919280488148116,0.06909473669254008,0.021447349385484264,0.05230643614321437,0.08191002519085537,0.02447262807640279,0.0464743459004796,0.02786872643753553,0.036252721576395246,0.04389333528040004,0.2556704074471617,0.15409881471997858,0.09534550635257612,0.06648762812796903,0.015460355504758818,0.0267309851974278,0.05767604811562402,0.02203126406094669,0.025410727132002736,0.032891271404558144,0.022819534710891525,0.22537745722610486,0.009169952731122652,0.025553493944686263,3.2710294789858706e-06,0.02241081068315919,0.031064639858980916,0.05092946719541298,0.4811693984263154,0.08899120469559232,0.058388684336592604,0.004147761586103466,0.014884845299258374,0.12597496481029694,0.028109091552568296,0.02902998897143549,0.029252046976575588,0.0009203779024205342,0.008803430393606865,0.040980001832063406,2.896123049644855e-05,0.04256465541011924,0.041179247435256354,0.06266326175321502,0.3528055705873249,0.11157997589524685,0.03608604149960311,0.011764465144877554,0.03641198740682802,0.11315976486894187,0.05045131686233251,0.05662542859892777,0.030696936425426022,0.0041989546557340395
305400000,404364762,587659125,991791127,72677396,89115306,53388460,23974984,7457852,24988895,31393443,10124069,19803741,10821033,20470717,40148866,5458254,10393476,8028,15344761,17777100,30191428,264428370,54025332,36847584,3574700,11337023,67283178,22324887,25953296,22642408,69300,651988780,128102118,56803932,751274,13908111,176148151,161652483,1189354849,Pampanga,300000000,Region III - Central Luzon,329601809,429275832,758877641,64864745,51925493,34733225,22651218,4446101,9137511,17871520,8422045,7850570,10029836,10792364,86877181,4778464,16874007,780,18513814,16391678,17550787,151061526,52606116,20302758,3878360,14106639,45227706,22298027,28523106,16829896,332168,483548960,103947120,24622096,441142,6926729,177753575,95411545,892651167,Pampanga,300000000,0.548186927180048,0.10770723145216689,0.04776028957864029,0.0006316651423514733,0.011693827970427688,0.14810394992554488,0.13591610875082075,0.5416998015306466,0.11644763805030683,0.0275831107494648,0.0004941930468567908,0.007759726594296829,0.19912994187571595,0.10688558815271229,0.17973226856003838,0.2203834616034124,0.13203044631272792,0.05929048782940191,0.018443377615579667,0.061797904635419246,0.07763644597696176,0.025036971446092526,0.048974942579195366,0.026760573662449844,0.05062438403077269,0.09928873574794829,0.19679729670415735,0.15754007284589874,0.10537935184694329,0.06872297839845898,0.013489310066256342,0.027722878790389163,0.05422154706681237,0.025552180752745807,0.023818346215448108,0.030430160654852472,0.032743643103002505,0.2635822335550349,0.009288129406652199,0.01768623264379669,1.3660980759892055e-05,0.026111669754128295,0.030250700182695198,0.051375749504442736,0.44996896797952385,0.09193311173377934,0.06270230892781593,0.006082948171697325,0.019291835211441666,0.11449354759870359,0.037989518158166945,0.04416386114994811,0.03852983308988863,0.00011792550655960631,0.011131453587165838,0.03930807593193367,1.8170135420062502e-06,0.04312801378485244,0.03818448833616145,0.04088463801521442,0.3518985107924734,0.12254618610814316,0.04729536695650735,0.009034657231763282,0.03286147960922244,0.10535814650753504,0.05194335515259103,0.06644470495138427,0.03920531915712413,0.0007737868643860668
306900000,162614928,223760182,386258986,35181996,32440549,22063651,11168019,2818641,8865080,12012524,3766591,8354163,4929068,7766406,13248240,2397535,6636615,0,9068264,9156958,19079658,76842600,21453000,12722874,1420975,4732955,29401902,15989341,8302068,6427537,127900,246446258,50961000,21468976,2997600,15166519,67331888,60354827,464727068,Tarlac,300000000,Region III - Central Luzon,156023299,183011879,339035179,36505636,23635407,18266698,11053626,2344650,4997733,9910784,3477514,4185304,4089878,5237312,32318757,2256718,6142696,1650,10137688,7483155,8366345,56226852,23899674,6860994,1632679,6361786,22550820,10082990,11484751,8876031,647050,198711825,44891500,19033908,2930486,9362916,75974324,43657889,394562848,Tarlac,300000000,0.5303032144449998,0.10965791215759355,0.04619695618848696,0.0064502375833206255,0.03263532521415344,0.14488479935065887,0.12987155506078676,0.5036252805028415,0.11377528377937905,0.048240497290814366,0.007427171653018887,0.023729846962175213,0.19255316202502676,0.11064875778674428,0.21635157628332868,0.19949305638163797,0.1356803540201426,0.06867769851978166,0.017333224167463888,0.05451578221650106,0.07387097942201223,0.023162639779295047,0.051373899695112864,0.03031128851835792,0.04775948982986359,0.0814700111665025,0.23397554233230256,0.1514863943493465,0.11707673223856137,0.07084599589193406,0.015027563287198537,0.03203196594375306,0.06352117961561625,0.022288427576448052,0.026824865432437756,0.026213251650319225,0.033567499428402675,0.20714058225367996,0.010714752636373883,0.02965949947252009,0.0,0.040526709975593427,0.04092308970324309,0.08526833429193403,0.3434149870328582,0.09587496670877753,0.05685941925091927,0.006350437273062282,0.021151908966538114,0.13139916913367544,0.07145749014451552,0.0371025261321963,0.028725115177105104,0.0005715941006876729,0.012330991913371918,0.033564466053047845,9.015808203357116e-06,0.0553936064445303,0.04088890317332898,0.04571476477764594,0.30723061424881604,0.13059083448894593,0.037489336962656945,0.008921164073726602,0.034761601458668155,0.12322052602935135,0.05509472967052592,0.0627541286541296,0.04849975339578913,0.0035355628472619528
307100000,312996757,471623107,784469355,69629571,55551661,43118091,21229280,6113241,18316031,25367629,7838849,14093558,7306953,14417232,30014661,5372212,7188701,3020,11327941,15064543,24613131,208193286,39464256,30861018,3206076,5471644,61201062,17359141,20447215,21577161,272700,465947012,88916409,34947472,6200342,27166571,94982452,136792379,854952637,Zambales,300000000,Region III - Central Luzon,313162955,438238433,751401388,67802426,49723689,37131320,23112416,5049770,11207618,22277404,7471625,8201563,8728338,10738304,61718482,5045897,10384502,4630,18106200,16778762,17971458,163843812,44905308,18251574,7129184,16384966,47621574,25856853,21308408,23649495,995810,408493643,121387717,28517844,5072947,22720216,118452059,122486091,827130517,Zambales,300000000,0.544997455806432,0.10400156119993346,0.04087650062420943,0.007252263729786004,0.03177552746702622,0.11109674137422422,0.15999994979838866,0.4938684217354297,0.14675763317290347,0.034478045984126106,0.006133188046790443,0.02746871930491231,0.1432084254727117,0.14808556628312627,0.2224609982141125,0.17748318395516155,0.13775890655633855,0.06782587846429348,0.019531323770233186,0.058518277235696727,0.08104757775493501,0.02504450549307129,0.04502780838716486,0.023345139643092212,0.04606192133805399,0.09589447918784666,0.2165084500495916,0.158778962217929,0.11856868575020311,0.0738031610411902,0.016125055404461873,0.03578845396959548,0.0711367792528334,0.023858585061569623,0.026189441851447594,0.027871553325967306,0.034289828437721825,0.197081043637489,0.01139090074312241,0.015242469873300758,6.403418227767199e-06,0.024019054265719004,0.03194191034410025,0.052188136320470827,0.44143996108316214,0.08367752854823544,0.06543576330750053,0.0067979620854327644,0.011601730107765903,0.12976688608261935,0.036807231754232096,0.04335498981393208,0.04575085630823428,0.0005782159439444089,0.011514044912624083,0.023696009336543058,1.0565024998617591e-05,0.04131586514686173,0.038286833688089605,0.041008402382636304,0.3738691079155077,0.10246775412324459,0.041647588676915516,0.016267820125214806,0.03738824522494585,0.10866590060119168,0.05900179229602165,0.048622864622190724,0.05396490407768503,0.0022723018453290242
